Argument ID,Conclusion,Premise,Score
F10462,باید اهل یادگیری و دانش باشیم,اسان‏ترين و هموارترين چيز بر انسان سرزنش جاهلان است,1
F10463,باید اهل یادگیری و دانش باشیم,به راستي كه شخص جاهل از روي ناداني خود در صدد گمراه كردن ديگران است و به خاطر هوا و هوس خود در حال فريفتن مردم است سخنش بيماري اورد و كارش نكوهيده است,1
F10464,باید اهل یادگیری و دانش باشیم,به وسيله ناداني است كه هر شري بر پا شود,1
F10465,باید اهل یادگیری و دانش باشیم,دارايي نادان در مال و ارزوي او است,1
F10466,باید اهل یادگیری و دانش باشیم,راي و انديشه نادان به هلاكت اندازد,1
F10467,باید اهل یادگیری و دانش باشیم,فزوني جهل ادمي را به نابودي كشاند,1
F10468,باید اهل یادگیری و دانش باشیم,بدترين مصيبتها ناداني است,1
F10469,باید اهل یادگیری و دانش باشیم,ناداني براي پستي انسان كافي است,1
F10470,باید اهل یادگیری و دانش باشیم,خطا و لغزش بسيار از نادانيهاي بسيار خبر ميدهد,1
F10471,باید اهل یادگیری و دانش باشیم,كسي كه نادان شد لغزشش بسيار شود,1
F10472,باید اهل یادگیری و دانش باشیم,كسي كه ناداني كند واگذاشته شود و مردم او را واگذارند,1
F10473,باید اهل یادگیری و دانش باشیم,از سخت‏ترين مصيبتها چيره شدن ناداني است.,1
F10474,باید اهل یادگیری و دانش باشیم,چه بيشرم است انسان نادان,1
F10475,باید اهل یادگیری و دانش باشیم,كسي مانند نادانان به دشمني دانشمندان بر نخواسته است,1
F10476,باید اهل یادگیری و دانش باشیم,اي مردم به نادانهاي خود تكيه نكنيد و اسير هواهاي خويش نشويد كه هر كسي در چنين جايگاهي در ايد بر لب پرتگاه قرار گيرد,1
F10477,باید اهل یادگیری و دانش باشیم,واي بر كسي كه در ناداني خود فرو رفته و خوشا به حال كسي كه خرد ورزي كرده و به راه راست در امده است,1
F10478,باید اهل یادگیری و دانش باشیم,فقر و نيازي همچون جهل و ناداني نيست,1
F10479,باید اهل یادگیری و دانش باشیم,هيچ طريقه و مذهبي با ناداني پاكيزه و پاك نشود,1
F10480,باید اهل یادگیری و دانش باشیم,جاهل و نادان توانگري ندارد,1
F10481,باید اهل یادگیری و دانش باشیم,مصيبتي سخت‏تر از ناداني نيست,1
F10482,باید اهل یادگیری و دانش باشیم,نياز و فقري سخت‏تر از ناداني نيست,1
F10483,باید اهل یادگیری و دانش باشیم,هيچ پليدي زشت‏تر از ناداني نيست,1
F10484,باید اهل یادگیری و دانش باشیم,نادان هيچگاه ديده نشود جز ان كه از حد بگذراند و هيچ گاه اعتدال ندارد,1
F10485,باید مهربان باشیم,كسي كه با مردم به خوبي رفتار كند انها نيز به همان گونه با او رفتار كنند,1
F10486,باید بخشنده باشیم,بذل و بخشش ستايش مردم را به دنبال‏ دارد,1
F10487,باید بخشنده باشیم,بذل كن مال خود را به كسي كه ابروي خود را به تو بذل كرده و از تو چيزي طلب كرده كه به راستي چيزي با بذل ابرو برابري نميكند,1
F10488,باید بخشنده باشیم,مال خود را در حقوق واجبه يا مطلق حقوق بذل كن و با مال خود با دوست خود مواسات و برابري داشته باش كه به راستي سخاوت و بخشش به شخص ازاده سزاوارتر است,1
F10489,باید بخشنده باشیم,برترين شرافتها بذل احسان است,1
F10490,باید بخشنده باشیم,برترين فضيلتها بذل عطاها و كمك كردن به حاجت خواهان و ميانه‏روي در كارها است,1
F10491,باید بخشنده باشیم,با بذل و بخشش مدح و ستايش مردم براي بخشنده بسيار گردد,1
F10492,باید بخشنده باشیم,با بذل نعمت است كه نعمت مستدام ماند,1
F10493,باید بخشنده باشیم,بذل عطا زكات نعمتهاست,1
F10494,باید بخشنده باشیم,بخشش بسيار نشانه فضيلت و كمال است,1
F10495,باید بخشنده باشیم,كسي كه بذل اموال بر او اسان باشد اميدها به سويش رو گردان شود,1
F10496,باید بخشنده باشیم,كسي كه دوست دارد نام نيكي داشته باشد بايد در بذل مال دريغ نداشته باشد,1
F10497,باید بخشنده باشیم,كسي كه مال خود را بذل كند مردم را بنده خود كند,1
F10498,باید بخشنده باشیم,كسي كه كرامت نفس دارد و بزرگوار است بذل احسان و بر اوردن حاجت حاجتمندان بر او اسان است,1
F10499,باید بخشنده باشیم,بذل احسان از شرافت و بزرگي همت است,1
F10500,باید بخشنده باشیم,جلب نشود سپاسگزاري مردم به چيزي مانند بذل احسان و انجام كار نيك,1
F10501,باید بخشنده باشیم,چيزي مانند بذل و بخشش ابرو را حفظ نكند,1
F10502,باید بخشنده باشیم,سپاسگزاري نعمتها به چيزي مانند بذل و بخشش ان انجام نشود,1
F10503,باید بخشنده باشیم,چيزي مانند بخشش نعمتها را نگاه ندارد,1
F10504,باید بخشنده باشیم,چيزي مانند بذل و بخشش اوازه انسان را بلند نكند,1
F10505,باید بخشنده باشیم,رسيدن به فضايل و كمالهاي ستودني به بذل كرم و نيكيهاست,1
