,output_text,vector,output_data_source,index
261,"فیما تری فیما تری یا من یری و لا یری	العیش فی اکنافنا و الموت فی ارکاننا
ان تدننا طوبی لنا ان تحفنا یا ویلنا	یا نور ضو ناظرا یا خاطرا مخاطرا
ندعوک ربا حاضرا من قلبنا تفاخرا	فکن لنا فی ذلنا برا کریما غافرا
من می روم توکلی در این ره و در این سرا	اگر نواله ای رسد نیمی مرا نیمی تو را
خود کی رود کشتی در او که او تهی بیرون رود	کیل گهر همی رسد بر مشتری و مشترا
کیل گهر همی رسد قرص قمر همی رسد	نور بصر همی رسد اندکترین چیزها
خوش اندرآ در انجمن جز بر شکر لگد مزن	جز بر قرابی ها مزن جر بر بتان جان فزا",[[0.00254708 0.00364969 0.00870313 ... 0.00743874 0.00924692 0.01605909]],غزلیات مولوی,262
262,"به شکرخنده اگر می ببرد جان مرا	متع الله فوادی بحبیبی ابدا
جانم آن لحظه بخندد که ویش قبض کند	انما یوم اجزای اذا اسکرها
مغز هر ذره چو از روزن او مست شود	سبحت راقصه عز حبیبی و علا
چونک از خوردن باده همگی باده شوم	انا نقل و مدام فاشربانی و کلا
هله ای روز چه روزی تو که عمر تو دراز	یوم وصل و رحیق و نعیم و رضا
تن همچون خم ما را پی آن باده سرشت	نعم ما قدر ربی لفوادی و قضا
خم سرکه دگرست و خم دوشاب دگر	کان فی خابیه الروح نبیذ فغلی
چون بخسپد خم باده پی آن می جوشد	انما القهوه تغلی لشرور و دما
می منم خود که ","[[-1.2186445e-04  5.8442751e-05 -8.9779672e-07 ...  4.5079307e-04
  -1.8829773e-05  4.8850474e-05]]",غزلیات مولوی,263
263,"لی حبیب حبه یشوی الحشا	لو یشا یمشی علی عینی مشا
روز آن باشد که روزیم او بود	ای خوشا آن روز و روزی ای خوشا
آن چه باشد کو کند کان نیست خوش	قد رضینا یفعل الله ما یشا
خار او سرمایه گل ها بود	انه المنان فی کشف الغشا
هر چه گفتی یا شنیدی پوست بود	لیس لب العشق سرا قد فشا
کی به قشر پوست ها قانع شود	ذو لباب فی التجلی قد نشا
من خمش کردم غمش خامش نکرد	عافنا من شر واش قد وشا",[[0.00051791 0.00656385 0.00408114 ... 0.01726281 0.00065063 0.03031665]],غزلیات مولوی,264
264,"راح بفیها و الروح فیها	کم اشتهیها قم فاسقنیها
این راز یارست این ناز یارست	آواز یارست قم فاسقنیها
ادرکت ثاری قبلت جاری	فازداد ناری قم فاسقنیها
لب بوسه بر شد جفت شکر شد	خود تشنه تر شد قم فاسقنیها
الله واقی و السعد ساقی	نعم التلاقی قم فاسقنیها
هر چند یارم گیرد کنارم	من بی قرارم قم فاسقنیها
ساقی مواسی یسخوا بکاسی	یحلف براسی قم فاسقنیها
در گوش من باد خوش مژده ای داد	زان سرو آزاد قم فاسقنیها
کاسا اداری عقل السکاری	منهم تواری قم فاسقنیها
می گفت من خوش وی گفت می چش	ما در کشاکش قم فاسقنیها",[[0.00695366 0.00693856 0.00828883 ... 0.0592312  0.00471475 0.00624023]],غزلیات مولوی,265
265,"هیج نومی و نفی ریح علی الغور هفا	اذکرنی و امضه طیب زمان سلفا
یا رشا الحاظه صیرن روحی هدفا	یا قمرا الفاظه اورثن قلبی شرفا
شوقنی ذوقنی ادرکنی اضحکنی	افقرنی اشکرنی صاحب جود و علا
اذا حدا طیبنی و ان بدا غیبنی	و ان نای شیبنی لا زال یوم الملتقی
اکرم بحبی سامیا اضحی لصید رامیا	حتی رمی باسهم فیهن سقمی و شفا
یا قمر الطوارق تاجا علی المفارق	لاح من المشارق بدل لیلتی ضحی
لاح مفاز حسن یفتح عنها الوسن	یا ثقتی لا تهنوا و اعتجلوا مغتنما
یا نظری صل لما غمضت عنه النظرا	اغضبه فاستترا عاد الی ما لا یری
کن دنفا مقتر",[[0.00594671 0.0027332  0.00825789 ... 0.02828311 0.00501963 0.02404458]],غزلیات مولوی,266
266,"قد اشرقت الدنیا من نور حمیانا	البدر غدا ساقی و الکاس ثریانا
الصبوه ایمانی و الخلوه بستانی	و المشجر ندمانی و الورد محیانا
من کان له عشق فالمجلس مثواه	من کان له عقل ایاه و ایانا
من ضاق به دار او اعطشه نار	تهدیه الی عین یسترجع ریانا
من لیس له عین یستبصر عن غیب	فلیات علی شوق فی خدمه مولانا
یا دهر سوی صدر شمس الحق تبریز	هل ابصر فی الدنیا انسانک انسانا
طوبی لک یا مهدی قد ذبت من الجهد	اعرضت عن الصوره کی تدرک معنانا
من کان له هم یفنیه و یردیه	فلیشرب و لیسکر من قهوه مولانا","[[ 0.0002782   0.00282859  0.00064138 ...  0.00790931 -0.00090308
   0.01787378]]",غزلیات مولوی,267
267,"فدیتک یا ذا الوحی آیاته تتری	تفسرها سرا و تکنی به جهرا
و انشرت امواتا و احییتهم بها	فدیتک ما ادریک بالامر ما ادری
فعادوا سکاری فی صفاتک کلهم	و ما طعموا ثما و لا شربوا خمرا
ولکن بریق القرب افنی عقولهم	فسبحان من ارسی و سبحان من اسری
سلام علی قوم تنادی قلوبهم	بالسنه الاسرار شکرا له شکرا
فطوبی لمن ادلی من الجد دلوه	و فی الدلو حسنا یوسف قال یا بشری
یطالع فی شعشاع و جنه یوسف	حقائق اسرار یحیط بها خبرا
تجلی علیه الغیب و اندک عقله	کما اندک ذاک الطور و استهدم الصخرا
فظل غریق العشق روحا مجسما	و نورا عظیما ","[[-1.5746432e-04  3.0538089e-05 -1.7254284e-05 ...  6.9567171e-04
  -3.4140729e-05  1.5298223e-04]]",غزلیات مولوی,268
268,"تعالوا بنا نصفوا نخلی التدللا	و من لحظکم نجلی الفواد من الجلا
نعود الی صفو الرحیق بمجلس	تدور بنا الکاسات تتلو علی الولا
رحیقا رقیقا صافیا متلالاا	فنخلوا بها یوما و یوما علی الملا
شرابا اذا ما ینشر الریح طیبها	تحن الیها الوحش من جانب الفلا
خوابی الحمیرا افتحوها لعشره	بمفتاح لقیاکم لیرخص ما غلا
یتابع سکر الراح سکر لقائکم	فیسکر من یهوی و یفنی من قلا
انا شدکم بالله تعفون اننی	لقد ذبت بالاشواق و الحب و الولا
لمولا تری فی حسنه و جماله	امانا من الافات و الموت و البلا
سقی الله ارضا شمس دین یدوسها	کلا ال",[[0.00422983 0.00679542 0.00732103 ... 0.02763053 0.00058004 0.01334176]],غزلیات مولوی,269
269,"افدی قمرا لاح علینا و تلالا	ما احسنه رب تبارک و تعالی
قد حل بروحی فتضاعفت حیاه	و الیوم نای عنی عزا و جلالا
ادعوه سرارا و انادیه جهارا	ان ابدلنی الصبوه طیفا و خیالا
لو قطعنی دهری لا زلت انادی	کی تخترق الجب و یروین وصالا
لا مل من العشق و لو مر قرون	حاشاه ملالا بی حاشای ملالا
العاشق حوت و هوی العشق کنجر	هل مل اذا ما سکن الحوت زلالا","[[ 8.7050619e-03 -7.8941986e-05 -1.6726501e-04 ...  1.7843751e-02
   8.3166733e-03  1.6642332e-02]]",غزلیات مولوی,270
270,"تعالوا کلنا ذا الیوم سکری	باقداح تخامرنا و تتری
سقانا ربنا کاسا دهاقا	فشکرا ثم شکرا ثم شکرا
تعالوا ان هذا یوم عید	تجلی فیه ما ترجون جهرا
طوارق زرننا و اللیل ساجی	فما ابقین فی التضییق صدرا
ز کف هر یکی دریای بخشش	نثرن جواهرا جما و وفرا",[[0.00869611 0.00422909 0.00762669 ... 0.01089932 0.00864037 0.01515856]],غزلیات مولوی,271
271,"حداء الحادی صباحا بهواکم فاتینا	صدنا عنکم ظباء حسدونا فابینا
و تلاقینا ملاحا فی فناکم خفرات	فتعاشقنا بغنج فسبونا و سبینا
عذل العاذل یوما عن هواکم ناصحیا	ان یخافوا عن هواکم فسمعنا و عصینا
و رایناکم بدورا فی سماوات المعالی	فاستترنا کنجوم بضیاکم و اهتدینا
بدرنا مثل خطیب امنا فی یوم عید	فاصطفینا حول بدر فی صلوه اقتدینا
فدهشنا من جمال یوسف ثم افقنا	فاذا کاسات راح کدماء بیدینا
فبلا فم شربنا و بلا روح سکرنا	فبلا راس فخرنا و بلا رجل سرینا
فبلا انف شممنا و بلا عقل فهمنا	و بلا شدق ضحکنا و بلا عین بکینا
نو",[[0.0052802  0.00817549 0.00527665 ... 0.019238   0.01331486 0.01334792]],غزلیات مولوی,272
272,"طال ما بتنا بلاکم یا کرامی و شتنا	یا حبیب الروح این الملتقی اوحشتنا
حبذا شمس العلی من ساعه نورتنا	مرحبا بدر الدجی من لیله ادهشتنا
لیس نبغی غیرکم قد طال ما جربتنا	ما لنا مولا سواکم طال ما فتشتنا
یا نسیم الصبح انی عند ما بشرتنی	یا خیال الوصل روحی عند ما جمشتنا
یا فراق الشیخ شمس الدین من تبریزنا	کم تری فی وجهنا آثار ما حرشتنا",[[0.00219126 0.01573012 0.00276309 ... 0.0147944  0.00114472 0.0193202 ]],غزلیات مولوی,273
