,index,input_id,output_id,input_text,output_text,chapter,tag
727,113,31,376,باید خطاهای دیگران را ببخشیم,ما شبی دست برآریم و دعایی بکنیم غم هجران تو را چاره ز جایی بکنیم دل بیمار شد از دست رفیقان مددی تا طبیبش به سر آریم و دوایی بکنیم آن که بی جرم برنجید و به تیغم زد و رفت بازش آرید خدا را که صفایی بکنیم خشک شد بیخ طرب راه خرابات کجاست تا در آن آب و هوا نشو و نمایی بکنیم مدد از خاطر رندان طلب ای دل ور نه کار صعب است مبادا که خطایی بکنیم سایه طایر کم حوصله کاری نکند طلب از سایه میمون همایی بکنیم دلم از پرده بشد حافظ خوشگوی کجاست تا به قول و غزلش ساز نوایی بکنیم,غزل    ۳۷۷,0
728,544,4,3067,نباید براساس ظاهر افراد را قضاوت کرد,آن را که در دیار محبت گذار نیست همراهیش مکن که در او اعتبار نیست,,0
729,704,20,3108,باید مهربان بود,با بدان کم نشینکه صحبت بد گر چه پاکی تو را پلید کند,,0
730,725,22,3015,میزان موفقیت به اندازه میزان رنج و تلاش است,امید وصل به اندوه انتظار نیرزد نشاط باده به دردسر خمار نیرزد,,0
731,716,21,3152,آخرت را بر دنیا باید ترجیح داد,جهان چون زلف و خط و خال و ابروست که هرچیزی به جای خویش نیکوست,,0
732,418,22,2973,میزان موفقیت به اندازه میزان رنج و تلاش است,من از درمان و درد و وصل و هجران پسندم آنچه را جانان پسندد,,0
733,138,44,380,باید خسیس باشیم,گر چه ما بندگان پادشهیم پادشاهان ملک صبحگهیم گنج در آستین و کیسه تهی جام گیتی نما و خاک رهیم هوشیار حضور و مست غرور بحر توحید و غرقه گنهیم شاهد بخت چون کرشمه کند ماش آیینه رخ چو مهیم شاه بیدار بخت را هر شب ما نگهبان افسر و کلهیم گو غنیمت شمار صحبت ما که تو در خواب و ما به دیده گهیم شاه منصور واقف است که ما روی همت به هر کجا که نهیم دشمنان را ز خون کفن سازیم دوستان را قبای فتح دهیم رنگ تزویر پیش ما نبود شیر سرخیم و افعی سیهیم وام حافظ بگو که بازدهند کرده‌ای اعتراف و ما گوهیم,غزل    ۳۸۱,0
734,38,38,5356,در انتخاب دوست باید دقت کنیم,و سئل ع عن قریش فقال اما بنو مخزوم فریحانه قریش نحب حدیث رجالهم و النکاح فی نسائهم و اما بنو عبد شمس فابعدها رایا و امنعها لما وراء ظهورها و اما نحن فابذل لما فی ایدینا و اسمح عند الموت بنفوسنا و هم اکثر و امکر و انکر و نحن افصح و انصح و اصبح ,120,0
735,493,47,2980,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,هر کجا عشق آید و ساکن شود هر چه نا ممکن بود ممکن شود,,0
736,750,25,98,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,دل من در هوای روی فرخ بود آشفته همچون موی فرخ بجز هندوی زلفش هیچ کس نیست که برخوردار شد از روی فرخ سیاهی نیکبخت است آن که دایم بود همراز و هم زانوی فرخ شود چون بید لرزان سرو آزاد اگر بیند قد دلجوی فرخ بده ساقی شراب ارغوانی به یاد نرگس جادوی فرخ دوتا شد قامتم همچون کمانی ز غم پیوسته چون ابروی فرخ نسیم مشک تاتاری خجل کرد شمیم زلف عنبربوی فرخ اگر میل دل هر کس به جایست بود میل دل من سوی فرخ غلام همت آنم که باشد چو حافظ بنده و هندوی فرخ,غزل    ۹۹,0
737,679,17,5451,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,و قال ع قلوب الرجال وحشیه فمن تالفها اقبلت علیه ,224,0
738,30,30,5415,نباید مغرور باشیم,و قال ع ما کذبت و لا کذبت و لا ضللت و لا ضل بی‌ ,185,0
739,370,6,3181,تفاوت قائل شدن بین انسان‌ها درست است,حاصل زندگی جز این نبود که بمیرد کسی برای کسی,,0
740,714,21,3038,آخرت را بر دنیا باید ترجیح داد,غنیمت شمار اینکه عالم دمی است دمی پیش دانا به از عالمی است,,0
741,740,24,60,باید در برابر مشکلات استقامت داشته باشیم,صبا اگر گذری افتدت به کشور دوست بیار نفحه‌ای از گیسوی معنبر دوست به جان او که به شکرانه جان برافشانم اگر به سوی من آری پیامی از بر دوست و گر چنان که در آن حضرتت نباشد بار برای دیده بیاور غباری از در دوست من گدا و تمنای وصل او هیهات مگر به خواب ببینم خیال منظر دوست دل صنوبریم همچو بید لرزان است ز حسرت قد و بالای چون صنوبر دوست اگر چه دوست به چیزی نمی‌خرد ما را به عالمی نفروشیم مویی از سر دوست چه باشد ار شود از بند غم دلش آزاد چو هست حافظ مسکین غلام و چاکر دوست,غزل    ۶۱,0
742,257,3,4745,باید خاک وطن را دوست داشت,I must have loved you a lot,,0
743,766,26,3128,انسان نباید فخر فروشی داشته باشد.,بی‌جوهران به تربیت آدم نمی‌شوند شبنم به بوی گل نتواند گلاب شد,,0
744,670,17,67,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,ماهم این هفته برون رفت و به چشمم سالیست حال هجران تو چه دانی که چه مشکل حالیست مردم دیده ز لطف رخ او در رخ او عکس خود دید گمان برد که مشکین خالیست می‌چکد شیر هنوز از لب همچون شکرش گر چه در شیوه گری هر مژه‌اش قتالیست ای که انگشت نمایی به کرم در همه شهر وه که در کار غریبان عجبت اهمالیست بعد از اینم نبود شابه در جوهر فرد که دهان تو در این نکته خوش استدلالیست مژده دادند که بر ما گذری خواهی کرد نیت خیر مگردان که مبارک فالیست کوه اندوه فراقت به چه حالت بکشد حافظ خسته که از ناله تنش چون نالیست,غزل    ۶۸,0
745,285,17,4936,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,Wanting to be someone else is a waste of the person you are,,0
746,596,9,3099,باید قدردان دارایی‌های خودمان باشیم,اجرام که ساکنان این ایوانند اسباب تردد خردمندانند,,0
747,212,31,1633,باید خطاهای دیگران را ببخشیم,بیا تا قدر یک دیگر بدانیم که تا ناگه ز یک دیگر نمانیم چو مومن آینه مومن یقین شد چرا با آینه ما روگرانیم کریمان جان فدای دوست کردند سگی بگذار ما هم مردمانیم فسون قل اعوذ و قل هو الله چرا در عشق همدیگر نخوانیم غرض ها تیره دارد دوستی را غرض ها را چرا از دل نرانیم گهی خوشدل شوی از من که میرم چرا مرده پرست و خصم جانیم چو بعد از مرگ خواهی آشتی کرد همه عمر از غمت در امتحانیم کنون پندار مردم آشتی کن که در تسلیم ما چون مردگانیم چو بر گورم بخواهی بوسه دادن رخم را بوسه ده کاکنون همانیم خمش کن مرده وار ای دل ازیرا به هستی متهم ما زین زبانیم,1535,0
